movie_title,imdb_score,year,gross,budget,profit_markup_pr,continent,genre,mycolor
Aqua Teen Hunger Force Colon Movie Film for Theaters ,6.9,2007,5518918,750000.00,636,Central America,Action,profit
Aqua Teen Hunger Force Colon Movie Film for Theaters ,6.9,2007,5518918,750000.00,636,Central America,Adventure,profit
Aqua Teen Hunger Force Colon Movie Film for Theaters ,6.9,2007,5518918,750000.00,636,Central America,Animation,profit
Aqua Teen Hunger Force Colon Movie Film for Theaters ,6.9,2007,5518918,750000.00,636,Central America,Comedy,profit
Aqua Teen Hunger Force Colon Movie Film for Theaters ,6.9,2007,5518918,750000.00,636,Central America,Fantasy,profit
Aqua Teen Hunger Force Colon Movie Film for Theaters ,6.9,2007,5518918,750000.00,636,Central America,Sci-Fi,profit
Safety Not Guaranteed ,7,2012,4007792,750000.00,434,Central America,Comedy,profit
Safety Not Guaranteed ,7,2012,4007792,750000.00,434,Central America,Drama,profit
Safety Not Guaranteed ,7,2012,4007792,750000.00,434,Central America,Romance,profit
Enough Said ,7.1,2013,17536788,8000000.00,119,Central America,Comedy,profit
Enough Said ,7.1,2013,17536788,8000000.00,119,Central America,Drama,profit
Enough Said ,7.1,2013,17536788,8000000.00,119,Central America,Romance,profit
Addicted ,5.2,2014,17382982,5000000.00,248,Central America,Drama,profit
Addicted ,5.2,2014,17382982,5000000.00,248,Central America,Thriller,profit
Eve's Bayou ,7.3,1997,14821531,6000000.00,147,Central America,Drama,profit
Still Alice ,7.5,2014,18656400,5000000.00,273,Central America,Drama,profit
The Good Night ,5.9,2007,20380,15000000.00,-100,Central America,Comedy,loss
The Good Night ,5.9,2007,20380,15000000.00,-100,Central America,Drama,loss
The Good Night ,5.9,2007,20380,15000000.00,-100,Central America,Fantasy,loss
The Good Night ,5.9,2007,20380,15000000.00,-100,Central America,Music,loss
The Good Night ,5.9,2007,20380,15000000.00,-100,Central America,Romance,loss
Trucker ,6.7,2008,52166,2000000.00,-97,Central America,Drama,loss
Magic Mike XXL ,5.7,2015,66009973,14800000.00,346,Central America,Comedy,profit
Magic Mike XXL ,5.7,2015,66009973,14800000.00,346,Central America,Drama,profit
Magic Mike XXL ,5.7,2015,66009973,14800000.00,346,Central America,Music,profit
Sorority Row ,5.1,2009,11956207,16000000.00,-25,Central America,Horror,loss
Sorority Row ,5.1,2009,11956207,16000000.00,-25,Central America,Mystery,loss
The Lost Skeleton of Cadavra ,7,2001,110536,40000.00,176,Central America,Comedy,profit
The Lost Skeleton of Cadavra ,7,2001,110536,40000.00,176,Central America,Horror,profit
The Lost Skeleton of Cadavra ,7,2001,110536,40000.00,176,Central America,Sci-Fi,profit
Unforgiven ,8.3,1992,101157447,14400000.00,602,Central America,Drama,profit
Unforgiven ,8.3,1992,101157447,14400000.00,602,Central America,Western,profit
While We're Young ,6.3,2014,7574066,10000000.00,-24,Central America,Comedy,loss
While We're Young ,6.3,2014,7574066,10000000.00,-24,Central America,Drama,loss
Oscar and Lucinda ,6.7,1997,1508689,16000000.00,-91,Central America,Drama,loss
Oscar and Lucinda ,6.7,1997,1508689,16000000.00,-91,Central America,Romance,loss
The Funeral ,6.6,1996,1227324,12500000.00,-90,Central America,Crime,loss
The Funeral ,6.6,1996,1227324,12500000.00,-90,Central America,Drama,loss
Pretty Woman ,6.9,1990,178406268,14000000.00,1174,Central America,Comedy,profit
Pretty Woman ,6.9,1990,178406268,14000000.00,1174,Central America,Romance,profit
Journey from the Fall ,7.4,2006,638951,1592000.00,-60,Central America,Drama,loss
The Basket ,6.5,1999,609042,1300000.00,-53,Central America,Drama,loss
Cool Runnings ,6.9,1993,68856263,15000000.00,359,Central America,Adventure,profit
Cool Runnings ,6.9,1993,68856263,15000000.00,359,Central America,Comedy,profit
Cool Runnings ,6.9,1993,68856263,15000000.00,359,Central America,Family,profit
Cool Runnings ,6.9,1993,68856263,15000000.00,359,Central America,Sport,profit
My Bloody Valentine ,5.5,2009,51527787,15000000.00,244,Central America,Horror,profit
My Bloody Valentine ,5.5,2009,51527787,15000000.00,244,Central America,Thriller,profit
The Hebrew Hammer ,6.2,2003,19539,1000000.00,-98,Central America,Comedy,loss
Fifty Shades of Black ,3.5,2016,11675178,5000000.00,134,Central America,Comedy,profit
Urban Legend ,5.5,1998,38048637,14000000.00,172,Central America,Horror,profit
Urban Legend ,5.5,1998,38048637,14000000.00,172,Central America,Mystery,profit
Urban Legend ,5.5,1998,38048637,14000000.00,172,Central America,Thriller,profit
White Fang ,6.7,1991,34793160,14000000.00,149,Central America,Adventure,profit
White Fang ,6.7,1991,34793160,14000000.00,149,Central America,Drama,profit
"War, Inc. ",5.7,2008,578527,10000000.00,-94,Central America,Action,loss
"War, Inc. ",5.7,2008,578527,10000000.00,-94,Central America,Comedy,loss
"War, Inc. ",5.7,2008,578527,10000000.00,-94,Central America,Thriller,loss
"Sex, Lies, and Videotape ",7.2,1989,24741700,1200000.00,1962,Central America,Drama,profit
Jonah: A VeggieTales Movie ,6.6,2002,25571351,14000000.00,83,Central America,Adventure,profit
Jonah: A VeggieTales Movie ,6.6,2002,25571351,14000000.00,83,Central America,Animation,profit
Jonah: A VeggieTales Movie ,6.6,2002,25571351,14000000.00,83,Central America,Comedy,profit
Jonah: A VeggieTales Movie ,6.6,2002,25571351,14000000.00,83,Central America,Drama,profit
Jonah: A VeggieTales Movie ,6.6,2002,25571351,14000000.00,83,Central America,Family,profit
Jonah: A VeggieTales Movie ,6.6,2002,25571351,14000000.00,83,Central America,Musical,profit
Super Troopers ,7.1,2001,18488314,1200000.00,1441,Central America,Comedy,profit
Super Troopers ,7.1,2001,18488314,1200000.00,1441,Central America,Crime,profit
Super Troopers ,7.1,2001,18488314,1200000.00,1441,Central America,Mystery,profit
The Day the Earth Stood Still ,5.5,2008,79363785,80000000.00,-1,Central America,Drama,loss
The Day the Earth Stood Still ,5.5,2008,79363785,80000000.00,-1,Central America,Sci-Fi,loss
The Day the Earth Stood Still ,5.5,2008,79363785,80000000.00,-1,Central America,Thriller,loss
Imaginary Heroes ,7.3,2004,228524,4000000.00,-94,Central America,Comedy,loss
Imaginary Heroes ,7.3,2004,228524,4000000.00,-94,Central America,Drama,loss
Sholem Aleichem: Laughing in the Darkness ,6.8,2011,906666,500000.00,81,Central America,Documentary,profit
Witness ,7.4,1985,65500000,12000000.00,446,Central America,Crime,profit
Witness ,7.4,1985,65500000,12000000.00,446,Central America,Drama,profit
Witness ,7.4,1985,65500000,12000000.00,446,Central America,Romance,profit
Witness ,7.4,1985,65500000,12000000.00,446,Central America,Thriller,profit
Edmond ,6.3,2005,131617,10000000.00,-99,Central America,Drama,loss
Edmond ,6.3,2005,131617,10000000.00,-99,Central America,Thriller,loss
Our Family Wedding ,4.9,2010,20246959,14000000.00,45,Central America,Comedy,profit
Our Family Wedding ,4.9,2010,20246959,14000000.00,45,Central America,Romance,profit
Dead Man on Campus ,6,1998,15062898,14000000.00,8,Central America,Comedy,profit
An Alan Smithee Film: Burn Hollywood Burn ,3.5,1997,15447,10000000.00,-100,Central America,Comedy,loss
The Open Road ,5.5,2009,19348,10000000.00,-100,Central America,Comedy,loss
The Open Road ,5.5,2009,19348,10000000.00,-100,Central America,Drama,loss
Crooklyn ,6.9,1994,13640000,14000000.00,-3,Central America,Comedy,loss
Crooklyn ,6.9,1994,13640000,14000000.00,-3,Central America,Drama,loss
Jason X ,4.4,2001,12610731,11000000.00,15,Central America,Action,profit
Jason X ,4.4,2001,12610731,11000000.00,15,Central America,Horror,profit
Jason X ,4.4,2001,12610731,11000000.00,15,Central America,Sci-Fi,profit
Jason X ,4.4,2001,12610731,11000000.00,15,Central America,Thriller,profit
Down and Out with the Dolls ,6.1,2001,58936,1200000.00,-95,Central America,Comedy,loss
Down and Out with the Dolls ,6.1,2001,58936,1200000.00,-95,Central America,Music,loss
Head Over Heels ,5.4,2001,10397365,14000000.00,-26,Central America,Comedy,loss
Head Over Heels ,5.4,2001,10397365,14000000.00,-26,Central America,Mystery,loss
Head Over Heels ,5.4,2001,10397365,14000000.00,-26,Central America,Romance,loss
Light Sleeper ,6.8,1992,1100000,5000000.00,-78,Central America,Crime,loss
Light Sleeper ,6.8,1992,1100000,5000000.00,-78,Central America,Drama,loss
Little Children ,7.6,2006,5459824,26000000.00,-79,Central America,Drama,loss
Little Children ,7.6,2006,5459824,26000000.00,-79,Central America,Romance,loss
Extract ,6.2,2009,10814185,8000000.00,35,Central America,Comedy,profit
Extract ,6.2,2009,10814185,8000000.00,35,Central America,Crime,profit
Extract ,6.2,2009,10814185,8000000.00,35,Central America,Romance,profit
Halloween 5 ,5.2,1989,11642254,3000000.00,288,Central America,Horror,profit
Halloween 5 ,5.2,1989,11642254,3000000.00,288,Central America,Thriller,profit
Home ,6.7,2015,177343675,135000000.00,31,Central America,Adventure,profit
Home ,6.7,2015,177343675,135000000.00,31,Central America,Animation,profit
Home ,6.7,2015,177343675,135000000.00,31,Central America,Comedy,profit
Home ,6.7,2015,177343675,135000000.00,31,Central America,Family,profit
Home ,6.7,2015,177343675,135000000.00,31,Central America,Fantasy,profit
Home ,6.7,2015,177343675,135000000.00,31,Central America,Sci-Fi,profit
Atlas Shrugged: Who Is John Galt? ,4.4,2014,830210,5000000.00,-83,Central America,Drama,loss
Atlas Shrugged: Who Is John Galt? ,4.4,2014,830210,5000000.00,-83,Central America,Mystery,loss
Atlas Shrugged: Who Is John Galt? ,4.4,2014,830210,5000000.00,-83,Central America,Sci-Fi,loss
The Muppet Christmas Carol ,7.7,1992,27281507,12000000.00,127,Central America,Comedy,profit
The Muppet Christmas Carol ,7.7,1992,27281507,12000000.00,127,Central America,Drama,profit
The Muppet Christmas Carol ,7.7,1992,27281507,12000000.00,127,Central America,Family,profit
The Muppet Christmas Carol ,7.7,1992,27281507,12000000.00,127,Central America,Fantasy,profit
The Muppet Christmas Carol ,7.7,1992,27281507,12000000.00,127,Central America,Musical,profit
Poltergeist III ,4.5,1988,14114488,10500000.00,34,Central America,Horror,profit
Poltergeist III ,4.5,1988,14114488,10500000.00,34,Central America,Thriller,profit
"Lovely, Still ",7.3,2008,124720,5000000.00,-98,Central America,Drama,loss
"Lovely, Still ",7.3,2008,124720,5000000.00,-98,Central America,Romance,loss
Unfriended ,5.7,2014,31537320,1000000.00,3054,Central America,Horror,profit
Unfriended ,5.7,2014,31537320,1000000.00,3054,Central America,Mystery,profit
Unfriended ,5.7,2014,31537320,1000000.00,3054,Central America,Thriller,profit
The Lucky Ones ,7,2008,183088,15000000.00,-99,Central America,Comedy,loss
The Lucky Ones ,7,2008,183088,15000000.00,-99,Central America,Drama,loss
The Lucky Ones ,7,2008,183088,15000000.00,-99,Central America,War,loss
Margaret ,6.5,2011,46495,14000000.00,-100,Central America,Drama,loss
Flipped ,7.7,2010,1752214,14000000.00,-87,Central America,Comedy,loss
Flipped ,7.7,2010,1752214,14000000.00,-87,Central America,Drama,loss
Flipped ,7.7,2010,1752214,14000000.00,-87,Central America,Romance,loss
Stir of Echoes ,7,1999,21133087,12000000.00,76,Central America,Horror,profit
Stir of Echoes ,7,1999,21133087,12000000.00,76,Central America,Mystery,profit
Stir of Echoes ,7,1999,21133087,12000000.00,76,Central America,Thriller,profit
God's Not Dead 2 ,3.4,2016,20773070,5000000.00,315,Central America,Drama,profit
Clueless ,6.8,1995,56631572,12000000.00,372,Central America,Comedy,profit
Clueless ,6.8,1995,56631572,12000000.00,372,Central America,Romance,profit
Far from Heaven ,7.4,2002,15854988,13500000.00,17,Central America,Drama,profit
Far from Heaven ,7.4,2002,15854988,13500000.00,17,Central America,Romance,profit
Hot Tub Time Machine 2 ,5.1,2015,12282677,14000000.00,-12,Central America,Comedy,loss
Hot Tub Time Machine 2 ,5.1,2015,12282677,14000000.00,-12,Central America,Sci-Fi,loss
Set It Off ,6.8,1996,36049108,9000000.00,301,Central America,Action,profit
Set It Off ,6.8,1996,36049108,9000000.00,301,Central America,Crime,profit
Set It Off ,6.8,1996,36049108,9000000.00,301,Central America,Drama,profit
Set It Off ,6.8,1996,36049108,9000000.00,301,Central America,Romance,profit
Set It Off ,6.8,1996,36049108,9000000.00,301,Central America,Thriller,profit
The Devil Inside ,4.2,2012,53245055,1000000.00,5225,Central America,Horror,profit
Child's Play ,6.5,1988,33244684,9000000.00,269,Central America,Fantasy,profit
Child's Play ,6.5,1988,33244684,9000000.00,269,Central America,Horror,profit
The Original Kings of Comedy ,6.6,2000,38168022,3000000.00,1172,Central America,Comedy,profit
The Original Kings of Comedy ,6.6,2000,38168022,3000000.00,1172,Central America,Documentary,profit
"Good Morning, Vietnam ",7.3,1987,123922370,13000000.00,853,Central America,Biography,profit
"Good Morning, Vietnam ",7.3,1987,123922370,13000000.00,853,Central America,Comedy,profit
"Good Morning, Vietnam ",7.3,1987,123922370,13000000.00,853,Central America,Drama,profit
"Good Morning, Vietnam ",7.3,1987,123922370,13000000.00,853,Central America,War,profit
Next Stop Wonderland ,6.7,1998,3386698,1000000.00,239,Central America,Comedy,profit
Next Stop Wonderland ,6.7,1998,3386698,1000000.00,239,Central America,Drama,profit
Next Stop Wonderland ,6.7,1998,3386698,1000000.00,239,Central America,Romance,profit
Justin Bieber: Never Say Never ,1.6,2011,73000942,13000000.00,462,Central America,Documentary,profit
Justin Bieber: Never Say Never ,1.6,2011,73000942,13000000.00,462,Central America,Music,profit
The Contender ,7,2000,17804273,20000000.00,-11,Central America,Drama,loss
The Contender ,7,2000,17804273,20000000.00,-11,Central America,Thriller,loss
RoboCop ,6.2,2014,58607007,100000000.00,-41,Central America,Action,loss
RoboCop ,6.2,2014,58607007,100000000.00,-41,Central America,Crime,loss
RoboCop ,6.2,2014,58607007,100000000.00,-41,Central America,Sci-Fi,loss
RoboCop ,6.2,2014,58607007,100000000.00,-41,Central America,Thriller,loss
Two Girls and a Guy ,5.6,1997,1950218,1000000.00,95,Central America,Comedy,profit
Two Girls and a Guy ,5.6,1997,1950218,1000000.00,95,Central America,Drama,profit
A Nightmare on Elm Street 4: The Dream Master ,5.7,1988,49369900,7000000.00,605,Central America,Fantasy,profit
A Nightmare on Elm Street 4: The Dream Master ,5.7,1988,49369900,7000000.00,605,Central America,Horror,profit
A Nightmare on Elm Street 4: The Dream Master ,5.7,1988,49369900,7000000.00,605,Central America,Thriller,profit
Miracles from Heaven ,6.8,2016,61693523,13000000.00,375,Central America,Drama,profit
Goosebumps ,6.4,2015,80021740,58000000.00,38,Central America,Adventure,profit
Goosebumps ,6.4,2015,80021740,58000000.00,38,Central America,Comedy,profit
Goosebumps ,6.4,2015,80021740,58000000.00,38,Central America,Family,profit
Goosebumps ,6.4,2015,80021740,58000000.00,38,Central America,Fantasy,profit
Goosebumps ,6.4,2015,80021740,58000000.00,38,Central America,Horror,profit
American Ninja 2: The Confrontation ,4.7,1987,4000000,350000.00,1043,Central America,Action,profit
American Ninja 2: The Confrontation ,4.7,1987,4000000,350000.00,1043,Central America,Drama,profit
Trust the Man ,5.7,2005,1530535,9000000.00,-83,Central America,Comedy,loss
Trust the Man ,5.7,2005,1530535,9000000.00,-83,Central America,Drama,loss
Trust the Man ,5.7,2005,1530535,9000000.00,-83,Central America,Romance,loss
Spun ,6.8,2002,410241,2000000.00,-79,Central America,Comedy,loss
Spun ,6.8,2002,410241,2000000.00,-79,Central America,Crime,loss
Spun ,6.8,2002,410241,2000000.00,-79,Central America,Drama,loss
Orgazmo ,6.2,1997,582024,1000000.00,-42,Central America,Comedy,loss
Orgazmo ,6.2,1997,582024,1000000.00,-42,Central America,Sci-Fi,loss
All the Real Girls ,6.9,2003,548712,2500000.00,-78,Central America,Drama,loss
All the Real Girls ,6.9,2003,548712,2500000.00,-78,Central America,Romance,loss
Loaded Weapon 1 ,6.1,1993,27979400,8200000.00,241,Central America,Action,profit
Loaded Weapon 1 ,6.1,1993,27979400,8200000.00,241,Central America,Comedy,profit
Loaded Weapon 1 ,6.1,1993,27979400,8200000.00,241,Central America,Crime,profit
Blue Car ,6.7,2002,464126,1000000.00,-54,Central America,Drama,loss
Princess Kaiulani ,6.2,2009,883887,9000000.00,-90,Central America,Drama,loss
Snow Day ,4.9,2000,60008303,13000000.00,362,Central America,Adventure,profit
Snow Day ,4.9,2000,60008303,13000000.00,362,Central America,Comedy,profit
Snow Day ,4.9,2000,60008303,13000000.00,362,Central America,Family,profit
"First Love, Last Rites ",5.5,1997,40542,300000.00,-86,Central America,Drama,loss
"First Love, Last Rites ",5.5,1997,40542,300000.00,-86,Central America,Romance,loss
The Battle of Shaker Heights ,6.1,2003,279282,1000000.00,-72,Central America,Comedy,loss
The Battle of Shaker Heights ,6.1,2003,279282,1000000.00,-72,Central America,Drama,loss
The Battle of Shaker Heights ,6.1,2003,279282,1000000.00,-72,Central America,Romance,loss
The Lovely Bones ,6.7,2009,43982842,65000000.00,-32,Central America,Drama,loss
The Lovely Bones ,6.7,2009,43982842,65000000.00,-32,Central America,Fantasy,loss
The Lovely Bones ,6.7,2009,43982842,65000000.00,-32,Central America,Thriller,loss
Taxi to the Dark Side ,7.7,2007,274661,1000000.00,-73,Central America,Crime,loss
